label	text_a
0	迪盖·特鲁安级轻巡洋舰的标准排水量为多少吨？
0	毕扬（Martin Bienz）接受21世纪经济报道记者专访时认为中瑞在哪方面有合作潜力？
0	俄罗斯海军这些年来所拥有的唯一一艘航母叫什么？
0	无敌88高射炮平射打坦克，到底是不是隆美尔发明的？
0	美国二战中产量最多的战斗机是哪种战机？
0	苏联在苏-27PU的基础上研制出了什么战斗机？
1	二战中得到广泛的运用的左轮手枪唯一的缺点是什么？
0	VP9手枪的保险结构和以往手枪有什么不同？
1	中国仿照全世界最好的室内反恐作战枪械制作的冲锋枪发射什么型号的子弹？
0	意大利与马耳他为何再掀“口水战”？
1	俄罗斯计划用来替换其现役的T-72系列和T-80系列坦克的型号交付缓慢的主要因素可能是什么？
0	“秋月”级综合护卫舰有哪四艘？
0	二战日本海军最强的三个驱护舰是什么？
1	日本于二十世纪三十年代中期研制成功的一把小手枪为了减肥不仅牺牲了颜值，甚至阉割了身为一款枪械最为基础的什么？
0	苏联的TT手枪最大的亮点是？
0	俄罗斯投入到中东地区的秩序维护中的，满载排水量7500吨是哪艘舰艇？
0	什么是世界所有定向雷的鼻祖？
1	世界上吨位最大的直升机有几个油箱？
0	以色列在CARDOM 120毫米滑膛迫击炮的基础上又研制了哪个型号的迫击炮？
0	保加利亚AR-M1F步枪的口径是多少？
0	“雅克布•范•希姆斯柯克”级导弹护卫舰的外观尺寸是多少？
0	俄罗斯拥有多少枚核弹头？
0	“绿湾”号两栖船坞运输舰将作为高效的海基平台，其中“三位一体”中的“三位”指什么？
0	美国发展F/A-18战斗攻击机目的是什么？
0	葡萄牙海军建造“巴蒂斯塔·德·安德拉德”级护卫舰的目的是什么？
0	K H-12运行周期是多少？
0	K H-12以及使用了什么样的相机？
0	特朗普与朝鲜最高领导人金正恩在新加坡举行会谈后表示将取消什么？
0	67式木柄手榴弹有什么缺点？
0	67式木柄手榴弹的最远距离是多少米？
1	“注黄油枪”的口径是多少?
1	中国在1989年开始研发制造，在1999年正式生产定型的一款通用机枪的作战任务是？
0	红箭”73反坦克导弹的特点是什么
0	嫦娥四号着陆月背为何比嫦娥三号多飞了半个月？
0	美国军方还将以190亿美元的价格从波音公司购买什么加油机？
0	“韩美意见领袖研讨会(OLS)”该研讨会是由哪个研究院(KIEP)主办的非公开研讨会？
1	世界上第一种现役的拥有“钻石翼”布局的战机，最大起飞重量达到多少吨？
0	挪威民航局就因技术故障坠毁导致13人遇难的这件事全面禁飞了哪2架直升机？
1	第一艘使用全新土耳其国产反舰导弹护卫舰将于哪一年交付使用？
0	奥巴马首次出席东亚峰会时着重提出了哪三大议题？
1	我国首次在海上发射的运载火箭是该运载火箭的第多少次发射？
0	韩美联合监视设备在朝鲜元山和平安北道附近发现什么？
0	普京指出，标志着国际安全体系开始崩溃的事件是？
0	塞舌尔什么时候成为英国殖民地的？
0	我国的第一款霰弹枪武器是哪种枪？
0	亚金协将以什么地方为基地，建设亚金协金融智库，并组织资深金融家、首席经济学家在该区举办国际顶级研讨会、高层论坛、专题讲座、专题研究等各项活动？
0	中国的神鹰400火箭炮射程是多少千米？
1	于1985，中国仿制苏军第二代122mm榴弹炮成功的火炮是哪一款？
1	美国海军中现役最老的军舰是从哪个时期以来设计的最大的指挥舰？
1	中国首批采购有“大洋黑洞”之称的潜艇的协议是在哪年达成的？
0	蒙古国支持越南的原因是什么？
0	响尾蛇导弹是哪个公司研发的？
0	响尾蛇导弹有哪些方面的创新？
0	“台风”战斗机的最大起飞重量是多少？
0	拥有“第一序列”军事大国的地位的国家未来１０年在海湾地区的防务支出将超过多少亿英镑？
0	卡-31预警机使用的什么是一款无源相控阵天线的脉冲多普勒雷达？
0	卡-31预警机卡-31预警直升机下放到哪里？
0	F-15战机作战半径可达多少公里呢？
0	中国海军的三个舰队分别叫什么？
1	俄罗斯最自豪的一款武器与美军哪架轰炸机外观设计神似？
0	86A履带式步兵战车的技术原型来自哪个型号？
0	美军核动力航母“里根”号战斗群21日上午进入哪里进行例行停靠与补给？
0	信浓（しなの Shinano）号航母的标准排水量是多少？
0	“海警2901”船上搭载了什么武器
0	纽约州参议院将2019年10月1日设为什么日？
0	在20世纪30年代罗马尼亚海军的4艘驱逐舰是在哪里建造的？
0	美国海军9日在佛罗里达州卡纳维拉尔角海岸的罗德岛号潜艇试射了一枚什么导弹？
0	印尼选举委员会发布结果当天，普拉博沃的支持者在哪与军警冲突造成9人死亡呢？
0	“不知火”号驱逐舰的标准排水量是多少？
0	柬埔寨首相、人民党主席洪森什么时候重申，柬埔寨不会向外国势力的威胁压迫低头？
0	柬埔寨首相、人民党主席洪森时候重申，柬埔寨不会向外国势力的威胁压迫低头表明柬埔寨不是什么的试验场？
0	“尼泰罗伊”级护卫舰的最大航速是多少？
0	2016年缅甸全国民主同盟上台以来，第一次有哪两个新的民族武装加入全国停火协议？
1	日本采购BAE系统公司30辆新型两栖攻击车的高度是多少？
1	最大的近海巡逻艇为“Saryu”号新巡逻艇的国家是哪一年成立了海岸警卫队的？
0	前情报局长尼永巴雷通过私营电台宣布发动“政变，推翻了什么政权？
1	日本海上自卫队第七艘直升机护卫舰是什么时候开始建造的？
0	拥有核潜艇至少在16艘以上的国家，核潜艇的技术水平还落后于哪些国家？
0	“云豹”战车军方代号为什么？
0	二战期间的弹射器主要有哪几种？
0	巴雷特M82A1狙击步枪在世界最远狙击记录中，曾在伊拉克创下多少米的纪录？
1	全球领先的三代坦克使用的是什么系统？
0	美军在伊朗海域部署的常驻舰是哪艘？
0	CAMM导弹的弹长多少米？
0	苏联在1961年内成功仿制响尾蛇导弹，并将其命名为什么？
0	美国空军从哪个型轰炸机上试射了3枚未携带弹头的AGM-86B空射巡航导弹。
0	索马里同几内亚断绝外交关系的原因是什么？
0	玻利维亚空军现役UH-1H进行现代化升级，达到“休伊II”直升机标准需要进行哪些改造？
0	萨尔瓦多共和国总统桑切斯我国进行国事访问期间还出席了什么会议？
1	“狗鱼/梭鱼”级核潜艇具备哪些特点？
0	“箭-2”导弹的研发目的是是什么？
0	2015年3月，沙特等国发起什么军事行动打击胡塞武装？
0	美国奥斯卡尼号航母的满载排水量是多少吨？
1	直到1976年，海军才拥有了第一艘国产潜艇救援舰的国家实现了首次与外军潜艇成功进行实艇对接的标志是？
0	AGM-158导弹基础型的最大射程是多少？
0	轰6K的最大射程为多少？
0	美国在伊拉克部署了多少兵力？
0	“多摩”号轻巡洋舰（球磨级），舰长多少？
0	杰弗里·萨克斯在《中国不是我们经济问题的根源，企业的贪婪才是》中怎样评论中美关系？
0	反坦克火箭筒具有什么样的作用？
0	与一般的战斗机相比哪种飞机在局部战争中作战利用的灵活性更强？
1	从X－45C项目演变而来的的无人机为什么可以有效躲避敌方雷达监控？
1	第二次世界大战中最好的战斗机的绰号是什么？
0	“海狼”级攻击核潜艇的水下排水量是多少？
0	差克里·纳吕贝特号航空母舰的最大航速是多少节呢？
1	我国仿制苏制9M14/AT-3“萨格尔”反坦克导弹获得的导弹的最小射程是？
1	2010年与利比亚达成采购坦克协议的国家表示伊热夫斯克的弹药厂2014年之前就停止生产并出口哪个型号的炮弹？
0	日本海上自卫队最大级别的直升机母舰“出云”号6月30日停靠在哪个港口？
0	美军第五代战略核潜艇Ohio-class nuclear power submarine的舰体长度是多少？
1	ZBD-86步兵战车与罗马尼亚的哪辆车是一奶同胞？
1	二战中产量最高的德国主力战斗机的最大起飞重量为多少公斤？
0	中印双方外交和国防等部门就哪些事宜深入交换了意见？
0	台海军方面在“联翔操演”的演练中出动的船舰包括哪些?
0	中国第十五批赴刚果（金）维和部队的218人全部来自兰州军区的哪些人员？
0	L115A3步枪基本参数？
0	被用以取代俄罗斯即将退役的SS-18“撒旦”洲际弹道导弹的是哪个导弹？
0	UTS-15泵动式战斗霰弹枪发射哪种口径的霰弹？
1	法国设计建造世界上最廉价的攻击型核潜艇的目的是什么？
1	俄军装备的最新型地空导弹系统是在哪里展示的？
1	研制世界最晚服役的火炮轻巡洋舰的国家建国以来第一次新建的大型舰只是？
0	“全球鹰”无人机、MQ-1“捕食者”无人机、雷声公司的地空导弹、F-35隐形战机等80余种美国尖端武器都离不开什么元件？
0	美国海军，分别是哪六艘？
1	BTR-90型装甲车的水上最高航行速度和它的重量分别是多少？
1	精度高 威力大的GBU-57大型钻地炸弹直径是多少？
0	UH-60通用直升机的动力系统，它采用的是什么发动机？
0	重机枪的主要作用是什么？
0	256战队在台湾西南航道海域进行了几次实弹射击
0	雪地猫头鹰无人机的主要用途是什么？
1	国民政府1937年春天，成立炮兵第41团主要装备的小炮最大射程是多少？
1	作为地区GDP增长速度最快的国家之一和驻索美军在索南部地区开展了什么行动？
0	德国梅塞施米特公司于二战爆发前研制什么型号的战斗机？
0	凤凰城号巡洋舰航速达到多少节？
0	目前我军还有多少艘072型坦克登陆舰？
0	目前我军型登陆舰能同时装运多少辆40吨级的主战坦克？
0	固态有源相控阵雷达具有什么样的特点?
1	台湾高官指定的战时“逃命车”的装甲车CM32型战斗全重多少吨？
1	2009年7月，德国陆军与PSM公司签了采购多少辆德国在最近几次世界步兵战车的榜单上拔得头筹的战车？
0	FF-21出口型隐形护卫舰最高速度可达多少节？
1	我国目前最大战略核潜艇的噪音是多少分贝？
1	美国海军第一代超级航母在美国东海岸地区，服役到什么时候才在诺福克除役？
1	在1933年至1941年这段生产时间里，一共生产了多少辆苏联研制的世界上第一种中型坦克？
1	以053H2G为原型设计的出口泰国型的第二艘护卫舰满载排水量是多少吨？
0	三八式步枪的有效射程是多少？
0	三八式步枪枪口初速为多少？
0	在西太平洋地区的SOSUS系统由哪三个三个分系统组成？
0	“林登·约翰逊”号舰使用什么雷达？
0	全球头号核战略轰炸机的参数是多少？
0	当今世界欧亚大陆国家研发的信息化程度最高、火力最强也是排水量最大的水面战舰是什么型号？
0	什么是高超音速武器？
1	美国最近突然倒戈的最亲密盟友的海军哪一年成立的？
0	“摩耶”级导弹驱逐舰的满载排水量是多少？
1	德国的128毫米K44加榴炮之所以被生产出来，是为了赶超将炮兵作为陆军的主力的发起人和坚定使用者的哪个型号的火炮？
1	由俄罗斯进步航空公司生产并装备了Ardiden 3G的军用直升机最大起飞重量是多少？
0	中国的63式107毫米火箭筒最突出优点是？
1	“披着羊皮的老虎”的巡逻舰，其重装版本吨位达到了多少？
0	哪种型号的军舰中国海军现役军舰中的巅峰之作？
0	凯瑟琳·威尔巴格表示，土耳其从俄罗斯购买哪种型号防空导弹系统的行为将给北约的国防安全带来灾难性的后果？
0	163南昌舰的累计航程达多少万海里？
1	未来歼-20的标准配套专用发动机，这款新型发动机据称已存在十余年但至今成果如何呢？
1	俄罗斯派出“戈尔什科夫海军上将”号导弹护卫舰为其海军庆生的国家，印度海军宣布将派出哪一号导弹驱逐舰参加其海军的海上观舰活动？
1	作为美国陆军航空兵的象征之一的直升机的救援用的是哪一款？
0	“哥伦比亚”号航天飞机的全长有多少米？
0	三八式步枪的枪口初速是多少？
0	三八式步枪枪身的长度？
0	64式7.62毫米微声冲锋枪的初速最高可以达到多少？
0	H-3运输直升机是由哪家公司开发研制的？
0	L115A3狙击步枪长多少毫米？
0	中国自研研制的第二代属于052型导弹驱逐舰满载排水量多少吨？
0	SR-71的参数是多少？
0	直-8L宽体型直升机的出现将会大大改善我军陆航部队的什么尴尬情况呢？
0	现在中美两国的两栖战能力有哪些差距？
0	法国研制的“马特拉”超530空空导弹是法国空军哪几款战机的标准武器？
1	美军狙击手目前的标准装备的口径为多少毫米？
1	在图-22M3基础上改进而来的轰炸机升级后会被优先部署在哪里？
0	韩国统一部3月12日对外发布2019年工作计划报告，表示将在今年通过发展什么关系奠定朝鲜半岛和平繁荣的基础？
1	欧洲唯一型配备海军巡航导弹的护卫舰的满载排水量是多少？
1	在之后的国家中被改名为“苏丹奥斯曼一世”的战列舰将被什么取代成为世界上主炮数量最多的战列舰？
0	只有在什么的框架下，中国才可能对美国本土发起破坏性打击？
0	苏-33在挂载8-10枚导弹的情况下仍旧拥有多米的作战半径？
0	在得到上级命令返回期间，我军捉住了一个越军，缴获了一支什么型号的步枪？
1	将成为世界上第一个在战机上装备激光武器的国家从2014年开始在哪艘军舰上部署AN/SEQ-3激光武器系统以进行测试？
0	2018年11月 阿根廷布宜诺斯艾利斯峰会的主题的是什么？
1	打破了“日军不可战胜”的神话的战役消灭日军多少人？
0	M61火神航炮配置于哪一战机？
0	M61火神航炮的主要特点是什么？
0	BTR-80装甲车的最大速度为多少？
0	列克星顿号战列巡洋舰是哪一年开始正式服役的？
1	画册上第一次曝光了我军装备的真正大国重器最早出现于什么时候？
1	首款重型舰载型战斗机载弹量是多少
0	2018年5月上旬，“乔治·布什”号在大西洋参加了什么演习？
0	过去五年，我国与“一带一路”沿线国家货物贸易总额有多少？
1	美国军方第一架同时拥有战斗机与攻击机身份的战斗攻击机发哪里和一架KC-130J加油机相撞了？
1	官方名称来自于二战时P-47雷电式战斗机的美国攻击机，其使用的是哪款航炮？
0	AGM-114反坦克导弹的作用是什么？
0	北京1月20日电 （记者 黄子娟）17日，美国海军发布了什么消息？
0	T-64坦克战斗全重不超过多少吨？
0	古罗马人数百年间的征服，最主要依靠的是什么军团？
1	为印度发射GSAT-7卫星的基地为土耳其发射了哪颗情报卫星？
0	米格-21飞机的最大飞行速度是多少？
0	1979年2月17日下午，我军部队的一个副营长黄权国带领着一支部队盘踞在山腰上等待反击，可是我军的侦察员却发现了什么
0	巴雷特M82A1狙击枪的枪身长度为多少毫米？
0	“小鹰”级航空母舰满载排水量为多少吨？
0	发动机在车体前部典型的车型代表有哪些？
0	1941年1月，“沙恩霍斯特”号和哪艘舰队的船员穿越了法罗群岛和冰岛？。
1	日本自行建造的第一型超无畏战列舰航速可达多少？
0	除了鱼8以外，我国新型反潜鱼雷使用的依旧是什么型的鱼雷？
0	除了鱼8以外，我国新型反潜鱼雷使用的依旧是型的鱼雷几枚鱼-8就可以炸掉一艘排水量为上万吨的导弹核潜艇？
0	CX-1导弹最远射程达是多少？
0	中国海军的鹰击-18反舰导弹基于哪种导弹研制的？
0	056型护卫舰外形上有什么特点？
0	056型护卫舰外形上型舰的主要武器有哪些？
0	6月14日以色列军方对哪里进行空袭？
0	中菲舰船南海对峙进入第3日时，菲方当天将在黄岩岛海域堵截中国渔船的什么巡逻舰撤离？
0	按照计划，到2020年之前，俄罗斯空天军将装备几架米格-35战机？
1	1940年7月9日的哪次海战中，朱利奥凯撒号战列舰被英国皇家海军的伊丽莎白女王级战列舰二号舰击伤并仓皇逃窜？
0	1941年期间前苏联空军通过什么渠道获得了P-39“空中飞蛇”战斗机？
1	第一次参加“金头盔”就战胜了歼-10C的战机是由哪个公司制造的？
0	伊朗军方通过电视台播出了伊朗防空部队声称在伊东部边境地区被击落的美国的无人侦察机是什么型号？
0	对于朝鲜半岛统一，韩国绝大多数年轻人的态度怎么样？
0	约翰·肯尼迪号航母的满载排水量有多少？
0	日本《国家公务员法》就惩戒处分有哪几种？
0	被媒体誉为“中国战斧”的导弹是哪个？
0	桂大使在使馆应约会见瑞典著名的瓦伦堡家族负责人雅各布·瓦伦堡就哪些方面交换了意见？
1	作为我国独立研制的第一种多用途喷气式无人机属于什么武器系统？
0	哪种型号是当今射程最远的105毫米榴弹炮？
0	报道称，卫星猎潜的主要原理是什么？
1	“谢菲尔德”级驱逐舰在18节航速时航程多少英里?
0	防化兵是一个战斗保障兵种，由哪些部（分）队组成？
0	乌斯季诺夫元帅号导弹巡洋舰装备了什么型号的反舰导弹系统？
1	2019年8月3日，举办“国际军事比赛-2019”“坦克两项”单车赛的国家我的舞蹈者在什么榴弹炮上面表演？
0	第六轮中美战略与经济对话中双方就什么问题深入交换了意见？
1	享誉全球的美国"熊猫"的舰载战斗机其发动机重量是多少？
0	世界第一种制式微声匕首枪是？
0	特朗普将与普京在G20大阪峰会期间讨论的议题包括哪些？
0	除LCA“光辉”轻型战斗机之外，哪架飞机是印度斯坦航空有限公司进行中的另一个研制项目？
0	哪一型号飞机的外形“肥胖”并获得了“水罐”的外号？
1	美国海陆两军所使用单引擎战斗机当中航程最长的战机机长是多少？
0	96A式122毫米榴弹发射普通榴弹时最大射程是多少？
0	96A式122毫米榴弹型炮采用的是哪种炮架？
0	M24狙击步枪的射程是多少？
0	M24狙击步枪取代了哪款狙击步枪？
0	澳大利亚参议院反对党领袖黄英贤对华关系有什么表示？
0	英国建造的最后一艘战列巡洋舰，曾被视为是英国皇家海军的骄傲的是谁？
1	俄罗斯最为倚重的洲际战略弹道导弹安装的是哪种发动机？
0	沙特阿拉伯等国针对胡塞武装在什么时候发起了代号为“果断风暴”的军事行动？
0	1947年签署《彬龙协议》的目的是什么？
0	九七式舰上攻击机实施水平轰炸时的飞行高度是多少？
0	九七式舰上攻击机的动力装置是什么？
0	AIM-120 AMRAAM空空导弹的射程是多少？
1	“呼伦湖”号补给舰的满载排水量是多少？
0	AHW弹头长多少？
1	枪王之王于哪年定型？
0	美国哪个部队与海军陆战队在黑暗中不明情况打了起来？
0	FH-77BD战斗的全重是多少吨？
0	被戏称为“老干妈”的重机枪是哪一型？
0	在广东肇庆成立的中国共产党创建和领导的第一支正规武装力量是哪个部队？
0	E-6B“水星”指挥机的机长为多少米？
0	E-6B“水星”是基于什么型号的客机平台改装而成？
0	美媒猜测巨浪-3将会拥有多少公里的射程？
1	有“全季节战机”之称的美国海军攻击机是由哪个公司生产的呢？
0	凯旋车微型潜艇的排水量是多少？
0	这种20毫米高射机关炮来源于什么技术？
0	王克俭号召大家传承和发扬杜照宇烈士的牺牲奉献精神的意义是什么?
0	我国哪位领导人将于6月16日至22日赴俄罗斯出席第十届安全事务高级代表国际会议并访问葡萄牙？
0	T-34坦克使用了多少毫米炮与同时期坦克比较（德国的37-50毫米），其口径威力均占有优势？
0	T-34坦克还有名称叫什么？
0	约翰·斯坦尼斯号航母在哪年服役于美太平洋舰队？
0	BQM-34“火蜂”机型的飞行高度？
0	中国的什么无人机是BQM-34“火蜂”机型的翻版？
0	东风-10巡航导弹的射程是多少？
0	蔡英文接见日本自民党参议员泷波宏文时称希望日本能协助台湾加入什么协议？
0	Ki77的航程是多少？
0	利物浦”号轻巡洋舰的满载排水量几吨？
1	赋予了中国海军成建制的高速登陆作战能力的气垫艇是什么时候下水的？
1	1974年定型装备部队的喷火器的最大射程是多少米？
1	唯一在世界上能够成熟使用10万吨航空母舰核动力系统的国家海军少将是谁？
1	中国自行生产的第一艘大型机器轮船排水量多少？
0	辽宁舰排水量是多少？
0	“暴怒”空对地导弹使用的制导火箭弹的射程为几千米？
0	2018年日本宣布在哪建立海外军事基地呢？
0	俄罗斯的苏34战斗轰炸机于哪年就进行了首飞？
1	基本延用了科尔贝级的舰体和动力系统只是将305mm主炮换成了340mm主炮的战列舰，此战列舰最大航速为多少节？
1	美军的哪一项计划旨在研发一种新的飞行器，以替代现有的老式“空中出租车”？
0	1949年1月底，人民解放军取得了哪三大战役的胜利？
1	哪个舰艇的防空导弹是与海标枪远程防空导弹一起发射的？
0	“巴黎大炮“新火箭可以携带多少炸药？
0	1月25日，中国在西昌卫星发射中心用什么火箭第4次同时将3颗遥感卫星同时送上太空？
0	美国这架MV-22飞机长度长度是多少？
1	目前世界上口径最大的自走迫击炮使用什么型的发动机？
0	中国海警船分别是哪4艘?
0	AH-4的好处有哪些？
0	6月20日伊朗在霍尔木兹海峡上空击落的无人机型号是哪个？
0	AIM-54弹体长多少米？
0	1月22日，德国总理默克尔与法国总统马克龙在德国西部城市亚琛正式签署什么条约？
0	90式坦克车体长多少米？
1	被誉为“空中战列舰”的巨型轰炸机飞翼的翼展达到多少米？
1	P-8A“波塞冬”侦察机的产国在SH-60R基础上进行改造而来的一种多任务机种是？
1	早在13世纪就将地雷作为一种防御性武器应用在战争中的国家，以苏制PMN地雷为蓝本仿制出什么地雷？
0	现代鱼雷有什么特点？
1	在战斗机方面，一直走在全世界的前列，处于顶尖地位的国家在冷战时期进行了一个秘密的战斗机计划，命名为什么计划？
0	VBCI-2步兵战车是什么规格的战车？
0	鹰击-9小型反舰导弹采用了什么制导技术？
0	Z级驱逐舰的舰长是多少米？
1	这架日本国产的第五代隐身战斗机代表日本军用航空最高水平的验证机，一定程度也是日本军用航空什么的反映？
0	中国的哪艘登陆舰被西方称之为玉登级？
0	新加坡研制的155毫米自行榴弹炮，被命名为什么？
0	“黄蜂”级两栖攻击舰舰长多少？
1	俄军最新型的激光系统服役后将用于什么？
1	由77式高射机枪改装设计而成的重机枪比哪款机枪重30%呢？
0	印度要维持其北方高海拔边境线的安全，首要前提是？
0	“加利福尼亚”是由什么造船厂建造的？
1	第二次世界大战中，确保了美国取得了太平洋的制海权的航空母舰沿吃水线处装甲厚度是多少？
0	美国售台的108辆M1A2主战坦克总价多少？
0	哪种战机是美国国防的重要组成部分也是美国空军全球打击能力的象征？
0	GCV 很可能是史上最重的战车，甚至和什么坦克有一拼？
0	二战期间，德国海军最强的战舰是什么？
0	驻韩美军近日宣布，所有所属的空军部队正在执行换装的任务，将重型的M1 6A2步枪更换成轻型的M4卡宾枪，据称目的是为了什么？
0	西班牙在1975年11月14日签订了什么协议将西撒哈拉归属毛里塔尼亚和摩洛哥？
0	在浙江舟山某军港举行国产新型导弹护卫舰什么舰入列命名授旗仪式且该舰正式加入人民海军战斗序列？
0	激光制导炸弹首次战场亮相是什么时候？
0	阳炎级驱逐舰的8号舰驱逐舰是什么号？
1	9月24日“火力-2014”实兵演习炮兵旅装备的反坦克炮被很多网友亲切的称呼为什么？
0	222型四轮装甲侦察车与221型有什么区别？
0	尼泊尔加德满都特里布万国际机场跑道及平滑道改建项目是由中国哪个公司承建的？
0	636.3型潜艇进行改进的目的是什么？
0	土耳其近日公布的哪种系统惯性制导和GPS制导结合？
1	早在2016年就应该正式服役的，接装部队为美军第22空中加油联队的加油机，为何最近又被拒收了？
0	被美国“伊利湖”号巡洋舰上发射了一枚经过改装的“标准3”型导弹成功击中失去控制的间谍卫星“美国193”，它的质量在多少磅之间？
0	无线电通信有哪些优点？
1	法国第二艘克里蒙梭级航空母舰什么时候加入法国海军服役？
0	S-60验证机于何时制造完毕？
0	新一代“鲍迪奇”号排水量是多少吨？
0	布吕歇尔号重巡洋舰最高航速可达到多少节？
1	“56冲”仍在实战中担负什么任务？
0	BTR-82A装甲人员输送车最大公路行驶速度是多少？
0	全球鹰无人机是哪个公司制造的？
1	15年前发动伊拉克战争的国家现在要求盟国干什么？
1	哪款轰炸机的退役将使法国在高空高速远程侦察平台方面形成空白其最大起飞重量达多少吨？
1	在今年年初被法国向叙利亚派出军队驻扎在曼季比等地区协助的国家，在2005年10月与DRS技术公司签署了几万美元负责提供战术级热像仪的合同?
0	超级大国在二战后建造的第一种蒸汽弹射大型航母的排水量是多少？
0	中国（东风-41） 东风-41弹道导弹的射程多少千米？
0	波音公司准备向印度空军提供多少架“阿帕奇”直升机？
0	日本“亲潮”级潜艇全长是多少米？
0	钻地核弹的破坏力？
0	开国授衔时，最高军衔将领最多的是哪个野战军？
0	代表俄罗斯目前装备的水面舰艇的最先进水平的舰艇是那一艘？
0	美国海军陆战队现役的两栖突击车是什么型号？
1	中国自行设计制造的第一种驱逐舰的蒸汽轮机动力是多少？
0	什么是航空母舰的重要组成部分？
0	中国对南海仲裁案采取什么政策？
0	1975年起德国对新坦克的车体和炮塔的什么部位进行了彻底的改进？
1	在村雨级驱逐舰的基础上进行改进的多功能驱逐舰的标准排水量是多少吨？
0	鹰击-18导弹的战斗部主要依靠什么来增强杀伤能力？
1	德军装备了大约100万把的冲锋枪枪身长多少米？
0	美国向乌克兰军队援助的最先进夜视仪的重为多少克？
0	Rhl20／L55型滑膛炮的特点有哪些？
0	1967年险些引发核战争的雷达失效是什么原因造成的？
0	目前，我国高原部队能用的最好重武器是什么型号的火炮？
1	前身是苏联海军的库兹涅佐夫元帅级航母的二号舰瓦良格号航母满载排水量达多少吨？
1	我国第一次拥有的国产中型通用直升机的首飞时间比“黑鹰”直升机晚多少年？
0	Atmaca反舰导弹的射程是多少？
0	1944年2月T70被正式命名为什么型号的坦克歼击车？
0	97式自动步枪的口径是多少mm？
1	中国自用的由中国和巴基斯坦共同研发制造的教练机的型号是什么？
1	被视为美国和伊朗可能爆发军事冲突的地点，什么时候宣布了取得打击“伊斯兰国”的胜利？
0	不久前在土军服役40年来的哪个坦克在叙利亚第一次被一枚导弹击毁？
1	很长一段时间里有一种重型攻击机是美国海军主要的对地、对海攻击机，该机装备了先进的全天候电子系统，被命名为什么呢？
0	我国深圳号驱逐舰满载排水量是多少吨？
0	PLZ-05自行榴弹炮最大行程为多少公里？
0	M2010的枪口初速为多少米/秒？
0	目前“盾牌”系统主要由哪三个部分组成？
0	美国海军阿利伯克级科尔号导弹驱逐舰被基地组织成员炸伤原因是什么？
0	都有哪些国家从英国购买了二手22型大刀级护卫舰？
0	“兰州”号导弹驱逐舰配备了什么发射系统？
0	“兰州”号导弹驱逐舰的排水量？
0	中国建造，于2012年4月25日进入巴铁海军现役艇名为“阿兹马特”号的排水量大约有多少吨？
0	俄罗斯在地中海举行大规模军事演习中都有哪些舰船参加演习？
1	美军现役最先进的空空导弹速度是多少？
0	SA80轻机枪全长多少毫米？
0	尽管W85没有列装部队，但解放军装甲部队看上它横向尺寸小，便于维护等优点，将其定型为什么？
0	中途岛海战于何时展开的？
0	莱茵女儿地对空导弹由哪家公司制造的？
0	快慢机由一个带宽切口的转盘构成，设有哪几种方式？
0	美国海军陆战队部署新型两栖战车的目的是什么？
1	5月2日，同俄罗斯举办“海上联合-2019”军演的国家，在2003年4月16日，其海军一艘什么型号的舰艇在技术试验时突然沉没？
0	前苏联制造的首款量产型垂直起飞战斗机是？
0	新方愿与中方在“一带一路”框架下加强全局合作，包括哪些方面？
0	俄罗斯媒体称，美国前国家安全事务顾问布热津斯基表示，让俄罗斯分为哪三个部分俄罗斯就永远不会对美国构成什么威胁？
1	冷战时期与苏联展开军备竞赛的国家其最新的福特级航母二号舰满载排水量是多少？
0	弗吉尼亚级潜艇有什么好处？
0	AS-12核动力深潜器能潜入到海底多深的位置？
0	俄军现役的2S9“秋牡丹（Nona）”120mm自行迫榴炮采用什么底盘？
1	标配武器是美国第三代海基战略核导弹的军舰噪音量约为多少分贝？
0	号称是全球最先进的主战坦克是哪个坦克？
0	世界上第一架完全依靠人工智能进行控制的无人机是什么型号？
1	美国M57手榴弹改进的基础大约在哪一年服役的？
0	美海军建造的第24艘装备有“宙斯盾”武器系统的导弹巡洋舰，也是第8艘提康德罗加级巡洋舰的名称是什么？
0	我国枭龙战斗机采用的是哪款发动机？
1	德国为了在海上对抗英国海军制订了雄心勃勃的“Z计划”德国甚至规划了两条航空母舰的设计制造分别代号是“航母A”和“航母B”，被命名为“齐柏林伯爵”号的是哪艘，且该舰的排水量是多少？
1	现在解放军的主力重炮的战斗全重是多少？
0	2018年12月，在普吉特湾海军船厂（PSNS）进行中级保养的航空母舰的型号是什么？
0	12月22日，哪个旅举行新兵授衔仪式？
0	“鬼武者”的刀柄是什么式样的？
1	北洋海军在当时曾令日本海军闻之色变的战舰由德国著名伏尔铿造船厂于什么时候开工建造的？
0	因为成本低，体积小，布设简单而被各国海军广泛装备的武器在中国军工将微电脑和智能传感技术引入后，设计了什么？
0	85式轻型冲锋枪的全重是多少公斤？
0	歼-10战机空重多少吨？
0	美军装备的第一支自动手枪是哪一款？
1	韩国人自称亚洲最好的火炮在交付韩国军队后，韩国进口了什么型号的雷达与之匹配？
0	美国“汽锤”A2战斗霰弹枪供弹容量是多少？
0	2016年是联合国和平与裁军区域中心成立多少周年？
0	新加坡海军新一代多功能护卫舰是哪个战舰？
0	大正10年式手榴弹射程最远为多少米？
0	土库曼斯坦总统别尔德穆哈梅多夫与阿富汗哪位领导进行了会谈？
